fdid,path,status,error,detail,chunked,skel,n_vertices,n_bones,n_sequences,n_skins,n_lod_skins,n_particles,checks_failed
4328179,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_dw_f.m2,absent,,,,,,,,,,,
4328180,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_gn_m.m2,absent,,,,,,,,,,,
4328181,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_gn_f.m2,absent,,,,,,,,,,,
4328182,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_go_m.m2,absent,,,,,,,,,,,
4328183,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_go_f.m2,absent,,,,,,,,,,,
4328184,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_hu_m.m2,absent,,,,,,,,,,,
4328185,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_hu_f.m2,absent,,,,,,,,,,,
4328186,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_kt_m.m2,absent,,,,,,,,,,,
4328187,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_kt_f.m2,absent,,,,,,,,,,,
4328188,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_mg_m.m2,absent,,,,,,,,,,,
4328189,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_mg_f.m2,absent,,,,,,,,,,,
4328190,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_ni_m.m2,absent,,,,,,,,,,,
4328191,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_ni_f.m2,absent,,,,,,,,,,,
4328193,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_or_m.m2,absent,,,,,,,,,,,
4328194,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_or_f.m2,absent,,,,,,,,,,,
4328195,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_pa_m.m2,absent,,,,,,,,,,,
4328196,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_pa_f.m2,absent,,,,,,,,,,,
4328197,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_ta_m.m2,absent,,,,,,,,,,,
4328198,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_ta_f.m2,absent,,,,,,,,,,,
4328199,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_tr_m.m2,absent,,,,,,,,,,,
4328200,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_tr_f.m2,absent,,,,,,,,,,,
4328201,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_sc_m.m2,absent,,,,,,,,,,,
4328202,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_sc_f.m2,absent,,,,,,,,,,,
4328203,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_vu_m.m2,absent,,,,,,,,,,,
4328204,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_vu_f.m2,absent,,,,,,,,,,,
4328205,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_wo_m.m2,absent,,,,,,,,,,,
4328206,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_wo_f.m2,absent,,,,,,,,,,,
4328207,item/objectcomponents/head/helm_armor_sunmoonwarden_d_01_za_m.m2,absent,,,,,,,,,,,
4328209,item/objectcomponents/shoulder/shoulder_armor_sunmoonwarden_d_01_l.m2,absent,,,,,,,,,,,
4328210,item/objectcomponents/shoulder/shoulder_armor_sunmoonwarden_d_01_r.m2,absent,,,,,,,,,,,
4328211,item/objectcomponents/waist/buckle_armor_sunmoonwarden_d_01.m2,absent,,,,,,,,,,,
4328315,world/expansion09/doodads/10xp_ship_dockingramp01.m2,absent,,,,,,,,,,,
4328316,world/expansion08/doodads/fx/9fx_generic_earth_breath_precast.m2,ok,,,1,0,124,9,3,1,0,5,
4328342,world/expansion09/doodads/fx/10fx_generic_wind_extract_large.m2,absent,,,,,,,,,,,
4328435,world/expansion08/doodads/progenitor/9pg_progenitor_botpet_orb01.m2,ok,,,1,0,1611,2,1,1,3,0,
4328610,world/expansion09/doodads/dungeon/10du_uldaman_door03.m2,absent,,,,,,,,,,,
4328611,world/expansion09/doodads/dungeon/10du_uldaman_door04.m2,absent,,,,,,,,,,,
4328612,world/expansion09/doodads/centaur/10ct_centaur_burialbasket01.m2,absent,,,,,,,,,,,
4328613,world/expansion09/doodads/centaur/10ct_centaur_burialbasket02.m2,absent,,,,,,,,,,,
4329224,world/expansion09/doodads/titan/10ti_ancient_protector_fstatue_01.m2,absent,,,,,,,,,,,
4329582,creature/turtlemount2/turtlemount2.m2,absent,,,,,,,,,,,
4329601,creature/turtleprimal/turtleprimal.m2,absent,,,,,,,,,,,
4329672,spells/cfx_dracthyr_eternitysurge_precastchest.m2,absent,,,,,,,,,,,
4329682,spells/cfx_dracthyr_eternitysurge_precastback.m2,absent,,,,,,,,,,,
4329686,item/objectcomponents/weapon/staff_2h_dragondungeon_c_02.m2,absent,,,,,,,,,,,
4329687,spells/cfx_dracthyr_eternitysurge_precastbase.m2,absent,,,,,,,,,,,
4329695,spells/cfx_evoker_eternitysurge_channel.m2,absent,,,,,,,,,,,
4329936,spells/fx_stickinmouth_aura.m2,absent,,,,,,,,,,,
4329937,world/expansion09/doodads/exterior/10xp_twigs01.m2,absent,,,,,,,,,,,
4329938,world/expansion09/doodads/exterior/10xp_twigs02.m2,absent,,,,,,,,,,,
4329951,creature/mantidprimal/mantidprimal.m2,absent,,,,,,,,,,,
4329953,item/objectcomponents/weapon/crossbow_2h_dragondungeon_c_01.m2,absent,,,,,,,,,,,
4329982,world/expansion09/doodads/fx/10fx_generic_lava_novahigh.m2,absent,,,,,,,,,,,
4329983,world/expansion09/doodads/fx/10fx_generic_lava_novahigh02.m2,absent,,,,,,,,,,,
4329984,world/expansion09/doodads/fx/10fx_generic_lava_missile02.m2,absent,,,,,,,,,,,
4331697,item/objectcomponents/weapon/offhand_1h_dragondungeon_c_01.m2,absent,,,,,,,,,,,
4331737,world/expansion09/doodads/dragon/10dg_dragon_barrel02_open01.m2,absent,,,,,,,,,,,
4331738,world/expansion09/doodads/dragon/10dg_dragon_barrel02_full01.m2,absent,,,,,,,,,,,
4331739,world/expansion09/doodads/dragon/10dg_dragon_barrel02_damaged01.m2,absent,,,,,,,,,,,
4331740,world/expansion09/doodads/reliquary/10rq_reliquary_crate03.m2,absent,,,,,,,,,,,
4331741,world/expansion09/doodads/reliquary/10rq_reliquary_crate04.m2,absent,,,,,,,,,,,
4331749,world/expansion09/doodads/reliquary/10rq_reliquary_crate05.m2,absent,,,,,,,,,,,
4331750,world/expansion09/doodads/dragon/10dg_dragon_crate03_damaged01.m2,absent,,,,,,,,,,,
4331836,world/expansion08/doodads/dungeon/9du_progenitorraid_drawbridge02.m2,ok,,,1,0,2239,27,5,1,3,10,
4331840,world/expansion08/doodads/fx/9fx_raid3_jailer_debuff_above02.m2,ok,,,1,0,8031,22,4,1,3,1,
4331841,world/expansion08/doodads/fx/9fx_raid3_jailer_debuff_above03.m2,ok,,,1,0,8036,22,4,1,3,1,
4331842,item/objectcomponents/weapon/firearm_2h_dragondungeon_c_01.m2,absent,,,,,,,,,,,
4332092,spells/cfx_dracthyr_disintegrate_channelbreath.m2,absent,,,,,,,,,,,
4332096,spells/cfx_dracthyr_disintegrate_beamemitter.m2,absent,,,,,,,,,,,
4332395,world/expansion09/doodads/10xp_banner_hanging_white01.m2,absent,,,,,,,,,,,
4332399,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_be_m.m2,absent,,,,,,,,,,,
4332400,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_be_f.m2,absent,,,,,,,,,,,
4332401,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_dr_m.m2,absent,,,,,,,,,,,
4332402,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_dr_f.m2,absent,,,,,,,,,,,
4332403,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_dw_m.m2,absent,,,,,,,,,,,
4332404,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_dw_f.m2,absent,,,,,,,,,,,
4332405,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_gn_m.m2,absent,,,,,,,,,,,
4332406,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_gn_f.m2,absent,,,,,,,,,,,
4332407,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_go_m.m2,absent,,,,,,,,,,,
4332408,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_go_f.m2,absent,,,,,,,,,,,
4332409,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_hu_m.m2,absent,,,,,,,,,,,
4332410,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_hu_f.m2,absent,,,,,,,,,,,
4332411,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_kt_m.m2,absent,,,,,,,,,,,
4332412,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_kt_f.m2,absent,,,,,,,,,,,
4332413,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_mg_m.m2,absent,,,,,,,,,,,
4332414,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_mg_f.m2,absent,,,,,,,,,,,
4332415,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_ni_m.m2,absent,,,,,,,,,,,
4332416,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_ni_f.m2,absent,,,,,,,,,,,
4332418,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_or_m.m2,absent,,,,,,,,,,,
4332419,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_or_f.m2,absent,,,,,,,,,,,
4332420,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_pa_m.m2,absent,,,,,,,,,,,
4332421,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_pa_f.m2,absent,,,,,,,,,,,
4332422,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_ta_m.m2,absent,,,,,,,,,,,
4332423,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_ta_f.m2,absent,,,,,,,,,,,
4332424,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_tr_m.m2,absent,,,,,,,,,,,
4332425,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_tr_f.m2,absent,,,,,,,,,,,
4332426,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_sc_m.m2,absent,,,,,,,,,,,
4332427,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_sc_f.m2,absent,,,,,,,,,,,
4332428,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_vu_m.m2,absent,,,,,,,,,,,
4332429,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_vu_f.m2,absent,,,,,,,,,,,
4332430,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_wo_m.m2,absent,,,,,,,,,,,
4332431,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_wo_f.m2,absent,,,,,,,,,,,
4332432,item/objectcomponents/collections/armor_darkmoonjester_d_01_helm_za_m.m2,absent,,,,,,,,,,,
4332440,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_be_m.m2,absent,,,,,,,,,,,
4332441,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_be_f.m2,absent,,,,,,,,,,,
4332442,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_dr_m.m2,absent,,,,,,,,,,,
4332443,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_dr_f.m2,absent,,,,,,,,,,,
4332444,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_dw_m.m2,absent,,,,,,,,,,,
4332445,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_dw_f.m2,absent,,,,,,,,,,,
4332446,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_gn_m.m2,absent,,,,,,,,,,,
4332447,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_gn_f.m2,absent,,,,,,,,,,,
4332448,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_go_m.m2,absent,,,,,,,,,,,
4332449,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_go_f.m2,absent,,,,,,,,,,,
4332450,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_hu_m.m2,absent,,,,,,,,,,,
4332451,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_hu_f.m2,absent,,,,,,,,,,,
4332452,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_kt_m.m2,absent,,,,,,,,,,,
4332453,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_kt_f.m2,absent,,,,,,,,,,,
4332456,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_ni_m.m2,absent,,,,,,,,,,,
4332457,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_ni_f.m2,absent,,,,,,,,,,,
4332458,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_nb_m.m2,absent,,,,,,,,,,,
4332459,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_or_m.m2,absent,,,,,,,,,,,
4332460,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_or_f.m2,absent,,,,,,,,,,,
4332461,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_pa_m.m2,absent,,,,,,,,,,,
4332462,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_pa_f.m2,absent,,,,,,,,,,,
4332463,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_ta_m.m2,absent,,,,,,,,,,,
4332464,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_ta_f.m2,absent,,,,,,,,,,,
4332465,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_tr_m.m2,absent,,,,,,,,,,,
4332466,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_tr_f.m2,absent,,,,,,,,,,,
4332467,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_sc_m.m2,absent,,,,,,,,,,,
4332468,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_sc_f.m2,absent,,,,,,,,,,,
4332469,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_vu_m.m2,absent,,,,,,,,,,,
4332470,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_vu_f.m2,absent,,,,,,,,,,,
4332471,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_wo_m.m2,absent,,,,,,,,,,,
4332472,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_wo_f.m2,absent,,,,,,,,,,,
4332473,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_za_m.m2,absent,,,,,,,,,,,
4332474,item/objectcomponents/collections/armor_darkmoonjester_d_01_belt_za_f.m2,absent,,,,,,,,,,,
4332480,item/objectcomponents/collections/armor_darkmoonjester_d_01_shoulder_l.m2,absent,,,,,,,,,,,
4332482,item/objectcomponents/collections/armor_darkmoonjester_d_01_shoulder_r.m2,absent,,,,,,,,,,,
4333308,world/expansion08/doodads/fx/9fx_raid3_jailer_fallingrocks.m2,ok,,,1,0,0,3,6,1,0,3,
4334552,world/expansion09/doodads/centaur/10ct_centaur_cart01.m2,absent,,,,,,,,,,,
4334639,spells/cfx_evoker_disintegrate_channel.m2,absent,,,,,,,,,,,
4335665,world/expansion09/doodads/exterior/10xp_basecloud15.m2,absent,,,,,,,,,,,
4335666,world/expansion09/doodads/exterior/10xp_basecloud16.m2,absent,,,,,,,,,,,
4335676,world/expansion09/doodads/dragon/10drg_citytreeseeds_a01/10drg_citytreeseeds_a01.m2,absent,,,,,,,,,,,
4335677,world/expansion09/doodads/dragon/10drg_citytreeseeds_a02/10drg_citytreeseeds_a02.m2,absent,,,,,,,,,,,
4335678,world/expansion09/doodads/10xp_banner_white01.m2,absent,,,,,,,,,,,
4335679,item/objectcomponents/weapon/glaive_1h_dragondungeon_c_01.m2,absent,,,,,,,,,,,
4335900,world/expansion09/doodads/reliquary/10rq_reliquary_book01.m2,absent,,,,,,,,,,,
4335901,world/expansion09/doodads/reliquary/10rq_reliquary_book02.m2,absent,,,,,,,,,,,
4335902,world/expansion09/doodads/reliquary/10rq_reliquary_book03.m2,absent,,,,,,,,,,,
4335903,world/expansion09/doodads/reliquary/10rq_reliquary_book04.m2,absent,,,,,,,,,,,
4335904,world/expansion09/doodads/reliquary/10rq_reliquary_book05.m2,absent,,,,,,,,,,,
4335905,world/expansion09/doodads/reliquary/10rq_reliquary_book06.m2,absent,,,,,,,,,,,
4335906,spells/fx_channelreadfloatingbookreliquary_channel.m2,absent,,,,,,,,,,,
4335907,world/expansion09/doodads/reliquary/10rq_reliquary_book08.m2,absent,,,,,,,,,,,
4335910,world/expansion09/doodads/reliquary/10rq_reliquary_bookstack01.m2,absent,,,,,,,,,,,
4335911,world/expansion09/doodads/reliquary/10rq_reliquary_bookstack02.m2,absent,,,,,,,,,,,
4335912,world/expansion09/doodads/reliquary/10rq_reliquary_bookstack03.m2,absent,,,,,,,,,,,
4335915,spells/fx_tubularsurfboard_aura.m2,absent,,,,,,,,,,,
4335916,spells/fx_radicalsurfboard_aura.m2,absent,,,,,,,,,,,
4335917,spells/fx_gnarlysurfboard_aura.m2,absent,,,,,,,,,,,
4335918,world/expansion09/doodads/gorloc/10gr_gorloc_totem01.m2,absent,,,,,,,,,,,
4335919,world/expansion09/doodads/gorloc/10gr_gorloc_crystalstaff01.m2,absent,,,,,,,,,,,
4335920,world/expansion09/doodads/gorloc/10gr_gorloc_crystalstaff02.m2,absent,,,,,,,,,,,
4336008,world/expansion07/doodads/fx/8fx_mechagon_lightning_04.m2,ok,,,1,0,819,12,3,1,3,6,
4336009,world/expansion07/doodads/fx/8fx_mechagon_lightning_05.m2,ok,,,1,0,815,12,3,1,3,6,
4336011,world/expansion07/doodads/fx/8fx_mekkatorque_bustercannon_missile02.m2,ok,,,1,0,5144,42,3,1,3,17,
4336012,world/expansion07/doodads/fx/8fx_mekkatorque_bustercannon_precast02.m2,ok,,,1,0,3497,31,3,1,3,6,
4336153,world/expansion08/doodads/progenitor/9pg_progenitor_magicaldecal13_fullbillboard.m2,ok,,,1,0,12,3,1,1,0,0,
4336154,world/expansion08/doodads/progenitor/9pg_progenitor_magicaldecal14_fullbillboard.m2,ok,,,1,0,32,4,1,1,0,0,
4336159,world/expansion08/doodads/progenitor/9pg_progenitor_zm_forge01.m2,ok,,,1,0,23408,49,5,1,3,7,
4336201,world/expansion09/doodads/exterior/10xp_pile01.m2,absent,,,,,,,,,,,
4336202,world/expansion09/doodads/exterior/10xp_pile02.m2,absent,,,,,,,,,,,
4336203,world/expansion09/doodads/dragon/10dg_dragon_chandelier02.m2,absent,,,,,,,,,,,
4336204,world/expansion09/doodads/dragon/10dg_dragon_chandelier03.m2,absent,,,,,,,,,,,
4336205,world/expansion09/doodads/dragon/10dg_dragon_chandelier_cap01.m2,absent,,,,,,,,,,,
4336306,world/expansion09/doodads/dragon/10dg_dragon_curb_medium02.m2,absent,,,,,,,,,,,
4336307,world/expansion09/doodads/dragon/10dg_dragon_curb_medium03.m2,absent,,,,,,,,,,,
4336308,world/expansion09/doodads/dragon/10dg_dragon_curb_medium04.m2,absent,,,,,,,,,,,
4336309,world/expansion09/doodads/dragon/10dg_dragon_curb_long02.m2,absent,,,,,,,,,,,
4336310,world/expansion09/doodads/dragon/10dg_dragon_curb_long03.m2,absent,,,,,,,,,,,
4336311,world/expansion09/doodads/dragon/10dg_dragon_curb_long04.m2,absent,,,,,,,,,,,
4336312,world/expansion09/doodads/centaur/10ct_centaur_lightpost02.m2,absent,,,,,,,,,,,
4336313,world/expansion09/doodads/centaur/10ct_centaur_lightpost03.m2,absent,,,,,,,,,,,
4336314,world/expansion09/doodads/centaur/10ct_centaur_lightpost04.m2,absent,,,,,,,,,,,
4336315,world/expansion09/doodads/centaur/10ct_centaur_lightpost05.m2,absent,,,,,,,,,,,
4336316,world/expansion09/doodads/centaur/10ct_centaur_lightpost06.m2,absent,,,,,,,,,,,
4337227,world/expansion09/doodads/dragon/10dg_taxidragon_red.m2,absent,,,,,,,,,,,
4337366,world/expansion09/doodads/dungeon/10du_uldaman_bench01_broken.m2,absent,,,,,,,,,,,
4337371,world/expansion09/doodads/dungeon/10du_uldaman_book03.m2,absent,,,,,,,,,,,
4337372,world/expansion09/doodads/dungeon/10du_uldaman_book04.m2,absent,,,,,,,,,,,
4349506,spells/fx_morphingelements_areatrigger.m2,absent,,,,,,,,,,,
4349512,spells/fx_tidalwave_impact.m2,absent,,,,,,,,,,,
4349518,spells/fx_absolutezero_aura.m2,absent,,,,,,,,,,,
4349523,world/expansion09/doodads/fx/10fx_generic_frost_nova_high.m2,absent,,,,,,,,,,,
4359263,item/objectcomponents/weapon/glaive_1h_drakonid_c_01.m2,absent,,,,,,,,,,,
4359264,item/objectcomponents/weapon/glaive_1h_drakonidnpc_c_01.m2,absent,,,,,,,,,,,
4359502,world/expansion08/doodads/fx/9fx_oribos_soulriver_centerpiece02.m2,ok,,,1,0,74327,11,1,1,3,2,
4362870,world/expansion09/doodads/10xp_bloodelf_sails01.m2,absent,,,,,,,,,,,
4363616,world/expansion09/doodads/explorersleague/10el_explorersleague_table01.m2,absent,,,,,,,,,,,
4370048,item/objectcomponents/weapon/staff_2h_scholomance_d_01.m2,absent,,,,,,,,,,,
4370753,world/expansion08/doodads/progenitor/9pg_progenitor_sandpile01.m2,ok,,,1,0,81,1,1,1,1,0,
4370975,world/expansion09/doodads/dragon/10dg_dragon_brazier01_talll01.m2,absent,,,,,,,,,,,
4373472,spells/fx_icarianflight_precast.m2,absent,,,,,,,,,,,
4373473,world/expansion09/doodads/reliquary/10rq_reliquary_scroll03.m2,absent,,,,,,,,,,,
4373474,world/expansion09/doodads/reliquary/10rq_reliquary_scroll04.m2,absent,,,,,,,,,,,
4373475,world/expansion09/doodads/reliquary/10rq_reliquary_scroll01.m2,absent,,,,,,,,,,,
4373476,world/expansion09/doodads/reliquary/10rq_reliquary_scrollstack01.m2,absent,,,,,,,,,,,
4374483,item/objectcomponents/weapon/mace_1h_blacksmithing_b_01.m2,absent,,,,,,,,,,,
4374897,world/expansion08/doodads/fx/9fx_generic_earth_pulse.m2,absent,,,,,,,,,,,
4374898,world/expansion08/doodads/fx/9fx_generic_earth_barrier.m2,absent,,,,,,,,,,,
4375629,item/objectcomponents/collections/collections_dracthyr_dt_f.m2,absent,,,,,,,,,,,
4375630,item/objectcomponents/collections/collections_dracthyr_dt_m.m2,absent,,,,,,,,,,,
4375631,item/objectcomponents/collections/collections_dracthyr_dn_u_head.m2,absent,,,,,,,,,,,
4375659,world/expansion09/doodads/dungeon/10du_uldaman_door05.m2,absent,,,,,,,,,,,
4375661,world/expansion09/doodads/deleteme/10xp_collision02.m2,absent,,,,,,,,,,,
4375662,world/expansion09/doodads/deleteme/10xp_collision03.m2,absent,,,,,,,,,,,
4375663,world/expansion09/doodads/deleteme/10xp_deleteme63.m2,absent,,,,,,,,,,,
4375664,world/expansion09/doodads/deleteme/10xp_deleteme64.m2,absent,,,,,,,,,,,
4375665,world/expansion09/doodads/centaur/10ct_centaur_decorationhanging01.m2,absent,,,,,,,,,,,
4375666,world/expansion09/doodads/deleteme/10xp_deleteme65.m2,absent,,,,,,,,,,,
4375667,world/expansion09/doodads/centaur/10ct_centaur_ritualpot01.m2,absent,,,,,,,,,,,
4375668,world/expansion09/doodads/centaur/10ct_centaur_ritualpot02.m2,absent,,,,,,,,,,,
4375669,world/expansion09/doodads/centaur/10ct_centaur_ritualpot03.m2,absent,,,,,,,,,,,
4375670,world/expansion09/doodads/deleteme/10xp_deleteme66.m2,absent,,,,,,,,,,,
4375704,world/expansion09/doodads/titan/10ti_titan_brazier_large01.m2,absent,,,,,,,,,,,
4375815,creature/igc_sylvanasshadowlands3/igc_sylvanasshadowlands3.m2,ok,,,1,0,73580,242,63,1,3,0,
4375817,creature/igc_tyrande3/igc_tyrande3.m2,ok,,,1,0,74908,256,45,1,3,0,
4381144,world/expansion09/doodads/explorersleague/10el_explorersleague_tnt02.m2,absent,,,,,,,,,,,
4381145,spells/fx_expeditionexplosives_precast.m2,absent,,,,,,,,,,,
4381146,world/expansion09/doodads/explorersleague/10el_explorersleague_dynamite02.m2,absent,,,,,,,,,,,
4381147,item/objectcomponents/weapon/offhand_1h_ysera_d_01.m2,absent,,,,,,,,,,,
4381148,item/objectcomponents/weapon/knife_1h_ysera_d_01.m2,absent,,,,,,,,,,,
4381157,world/expansion09/doodads/fx/10fx_generic_arcane_iteminteraction_blue.m2,absent,,,,,,,,,,,
4381158,world/expansion09/doodads/fx/10fx_generic_arcane_iteminteraction_pink.m2,absent,,,,,,,,,,,
4381159,world/expansion09/doodads/fx/10fx_generic_shadow_iteminteraction.m2,absent,,,,,,,,,,,
4381160,world/expansion09/doodads/fx/10fx_generic_holy_iteminteraction.m2,absent,,,,,,,,,,,
4381161,world/expansion09/doodads/fx/10fx_generic_frost_iteminteraction.m2,absent,,,,,,,,,,,
4381286,world/expansion09/doodads/dungeon/10du_uldaman_statue02.m2,absent,,,,,,,,,,,
4381287,world/expansion09/doodads/dungeon/10du_uldaman_statue01.m2,absent,,,,,,,,,,,
4381288,world/expansion09/doodads/dungeon/10du_uldaman_statue03.m2,absent,,,,,,,,,,,
4381345,spells/10fx_ulduar_mimiron_flamesuppressant_impact.m2,absent,,,,,,,,,,,
4381359,world/expansion09/doodads/highlands/10hgl_pineneedles_a01.m2,absent,,,,,,,,,,,
4381360,world/expansion09/doodads/highlands/10hgl_pineneedles_a02.m2,absent,,,,,,,,,,,
4381361,world/expansion09/doodads/highlands/10hgl_highlands_pineneedles01.m2,absent,,,,,,,,,,,
4381779,creature/protodragonearth_boss/protodragonearth_boss.m2,absent,,,,,,,,,,,
4381789,world/expansion09/doodads/reliquary/10rq_reliquary_lantern01.m2,absent,,,,,,,,,,,
4381790,world/expansion09/doodads/dragon/10dg_greatwyrmroost.m2,absent,,,,,,,,,,,
4381810,item/misc_1h_jewelerschisel_a_01/misc_1h_jewelerschisel_a_01.m2,absent,,,,,,,,,,,
4381811,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_be_m.m2,absent,,,,,,,,,,,
4381812,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_be_f.m2,absent,,,,,,,,,,,
4381815,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_dr_m.m2,absent,,,,,,,,,,,
4381816,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_dr_f.m2,absent,,,,,,,,,,,
4381817,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_dw_m.m2,absent,,,,,,,,,,,
4381818,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_dw_f.m2,absent,,,,,,,,,,,
4381819,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_gn_m.m2,absent,,,,,,,,,,,
4381820,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_gn_f.m2,absent,,,,,,,,,,,
4381821,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_go_m.m2,absent,,,,,,,,,,,
4381822,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_go_f.m2,absent,,,,,,,,,,,
4381823,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_hu_m.m2,absent,,,,,,,,,,,
4381824,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_hu_f.m2,absent,,,,,,,,,,,
4381825,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_kt_m.m2,absent,,,,,,,,,,,
4381826,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_kt_f.m2,absent,,,,,,,,,,,
4381827,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_mg_m.m2,absent,,,,,,,,,,,
4381828,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_mg_f.m2,absent,,,,,,,,,,,
